Id,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,remodel,pud,TotalPorchSF,NeighborhoodCode
792,0,11333,0,1,0,2,0,4,0,0,0,5,6,5,1976,1976,0,0,3,3,1,0.0,1,0,0,0,0,3,1,539,0,0,490,1029,0,2,0,0,1062,0,0,1062,1,0,1,0,3,1,1,5,0,2,1,0,1,0,2,539,0,0,0,120,0,0,0,0,0,0,5,2007,0,0,7.77308804647759,0,0,0,1
793,0,9920,0,1,0,3,0,3,0,0,0,0,7,5,1996,1997,0,0,1,1,1,0.0,0,0,0,0,0,3,0,862,0,0,255,1117,0,0,0,0,1127,886,0,2013,1,0,2,1,3,1,1,8,0,1,1,0,34,1,2,455,0,0,0,180,130,0,0,0,0,0,6,2007,0,0,8.009639718632393,1,0,130,3
794,0,9158,0,0,0,0,0,5,0,0,0,1,8,5,2007,2007,0,0,6,6,2,140.0,0,0,0,0,0,3,2,0,0,0,1496,1496,0,0,0,0,1496,0,0,1496,0,0,2,0,3,1,0,7,0,0,0,0,22,2,2,474,0,0,0,168,130,0,0,0,0,0,6,2007,1,2,7.94023720086269,0,0,130,2
795,0,10832,0,1,0,2,0,17,0,0,0,0,7,5,1994,1996,0,0,1,1,1,0.0,0,0,0,0,0,0,2,0,0,0,712,712,0,0,0,0,1086,809,0,1895,0,0,2,1,3,1,0,7,0,1,1,0,75,2,2,409,0,0,0,143,46,0,0,0,0,500,10,2008,0,0,7.883839470828162,1,0,46,2
796,0,8400,0,0,0,0,0,12,0,0,0,0,6,6,1980,1981,0,0,3,3,0,130.0,1,0,1,0,0,0,2,0,0,0,650,650,0,2,0,0,888,676,0,1564,0,0,2,1,3,1,1,7,0,1,1,0,70,1,2,476,0,0,0,0,50,0,0,204,0,0,4,2010,0,0,7.833452057578793,1,0,254,2
797,0,8197,0,0,0,0,0,9,0,0,0,1,6,5,1977,1977,0,0,7,4,0,148.0,1,0,1,1,0,0,2,0,0,0,660,660,0,0,0,0,1285,0,0,1285,0,0,1,1,3,1,1,7,0,1,1,0,33,0,2,528,0,0,0,138,0,0,0,0,0,0,4,2007,0,0,7.7640326577433285,0,0,0,1
798,0,7677,0,0,0,0,0,11,0,0,0,1,5,5,1953,1953,0,0,0,0,1,0.0,1,0,1,1,0,0,4,570,0,0,203,773,0,1,0,0,773,0,0,773,0,0,1,0,2,1,1,4,0,0,0,0,30,1,1,240,0,0,0,0,0,0,0,0,0,0,4,2008,0,1,7.656955391346221,0,0,0,1
799,0,13518,0,0,0,0,0,10,0,0,0,0,9,5,2008,2009,1,0,0,0,2,860.0,2,0,0,2,0,0,2,0,0,0,1926,1926,0,0,0,0,1966,1174,0,3140,0,0,3,1,4,1,2,11,0,2,2,2,49,2,3,820,0,0,0,144,78,0,0,0,0,0,7,2009,1,2,8.227301453310005,1,0,78,3
800,0,7200,0,0,0,2,0,23,1,0,0,2,5,7,1937,1950,0,0,2,5,0,252.0,1,0,2,0,0,0,1,569,0,0,162,731,0,0,0,0,981,787,0,1768,1,0,1,1,3,1,0,7,0,2,1,1,9,1,1,240,0,0,0,0,0,264,0,0,0,0,6,2007,0,0,7.842536963831267,1,0,264,1
801,0,12798,0,1,3,0,1,19,1,0,0,0,6,5,1997,1997,0,0,0,0,1,0.0,1,0,0,0,0,1,0,462,0,0,154,616,0,1,0,0,616,1072,0,1688,1,0,2,1,4,1,0,8,0,0,0,0,34,0,2,603,0,0,0,403,114,185,0,0,0,400,5,2008,0,0,7.8946849656904075,0,0,299,2
802,1,4800,0,0,0,0,0,13,0,0,0,1,4,7,1916,1990,0,0,1,1,1,0.0,1,0,1,1,0,0,6,197,0,0,999,1196,0,0,0,2,1196,0,0,1196,1,0,1,0,2,1,1,5,0,0,0,1,24,1,2,440,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,7.656585276185772,1,0,0,1
803,0,8199,0,0,0,0,0,0,0,0,0,0,7,5,2005,2005,0,0,5,2,1,0.0,0,0,0,0,0,3,0,648,0,0,80,728,0,0,0,0,728,728,0,1456,1,0,2,1,3,1,0,7,0,1,2,0,11,2,2,410,0,0,0,36,18,0,0,0,0,0,10,2008,0,0,7.872658381308268,0,0,18,2
804,0,13891,0,0,0,0,0,10,0,0,0,0,9,5,2008,2009,1,0,0,0,2,424.0,2,0,0,2,0,1,2,0,0,0,1734,1734,0,0,0,0,1734,1088,0,2822,0,0,3,1,4,1,2,12,0,1,2,2,49,0,3,1020,0,0,0,52,170,0,0,192,0,0,1,2009,1,2,8.293546830889827,1,0,362,3
805,0,9000,0,0,0,0,0,11,0,0,0,1,5,5,1954,1954,0,0,2,5,1,0.0,1,0,1,1,0,0,6,812,0,0,124,936,0,2,0,0,1128,0,0,1128,0,0,1,0,2,1,1,5,1,0,0,0,29,1,1,286,0,0,0,0,0,0,0,0,0,0,6,2006,0,5,7.685445886185213,0,0,0,1
806,0,12274,0,1,0,1,0,5,0,0,0,1,7,5,2008,2008,0,0,0,0,2,256.0,0,0,0,0,0,0,2,0,0,0,1417,1417,0,0,0,0,1428,0,0,1428,0,0,2,0,3,1,2,6,0,0,0,0,23,0,2,554,0,0,0,0,60,0,0,0,0,0,7,2008,1,2,7.944793621834224,0,0,60,2
807,0,9750,0,0,0,0,0,11,0,0,0,5,5,5,1967,1967,0,0,0,0,1,0.0,1,0,0,1,0,3,1,400,4,480,100,980,0,1,0,0,980,0,0,980,0,0,2,0,3,1,1,6,0,0,0,0,17,2,1,384,0,0,0,68,0,0,0,0,0,0,10,2006,0,0,7.741114808944271,0,0,0,1
808,0,21384,0,0,0,0,0,8,0,0,0,0,5,6,1923,2004,0,0,2,5,1,0.0,1,0,1,1,0,1,0,1309,0,0,15,1324,0,0,0,0,1072,504,0,1576,2,0,1,1,3,1,0,6,0,1,1,0,60,0,2,528,0,0,0,0,312,0,0,0,0,0,5,2009,0,0,7.937661369910975,1,0,312,1
809,0,13400,0,0,0,0,0,11,0,0,0,5,5,5,1966,1966,0,0,0,0,0,1047.0,1,0,1,1,0,3,1,516,1,128,380,1024,0,2,0,0,1086,0,0,1086,1,0,1,0,3,1,1,6,0,1,2,0,26,0,2,484,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,7.807113532271581,0,0,0,1
810,1,8100,0,0,0,2,0,7,0,0,0,6,5,5,1898,1965,1,0,8,9,1,0.0,1,0,0,1,0,0,2,0,0,0,849,849,0,2,1,2,1075,1063,0,2138,0,0,2,0,2,3,1,11,0,0,0,1,76,1,2,360,1,4,1,40,156,0,0,0,0,0,11,2009,0,0,7.641860644835879,1,0,156,1
811,0,10140,0,0,0,0,0,6,0,0,0,1,6,6,1974,1999,1,0,3,3,0,99.0,1,0,1,1,0,0,1,663,5,377,0,1040,0,3,0,0,1309,0,0,1309,1,0,1,1,3,1,0,5,0,1,3,0,48,0,2,484,0,0,0,265,0,0,0,0,648,0,1,2006,0,0,7.855753077258535,1,0,0,2
812,1,4438,0,0,0,0,0,0,0,0,3,1,6,5,2004,2004,0,0,0,0,0,169.0,0,0,0,0,0,1,0,662,0,0,186,848,0,0,0,0,848,0,0,848,1,0,1,0,1,1,0,4,0,1,2,0,6,2,2,420,0,0,0,140,0,0,0,0,0,0,6,2008,3,0,7.766800212971974,0,1,0,2
813,2,8712,1,0,1,0,1,13,0,0,0,1,5,5,1952,1952,1,0,2,5,1,0.0,3,0,1,1,0,3,2,0,0,0,540,540,0,2,1,2,1044,0,0,1044,0,0,1,0,2,1,3,4,0,0,0,5,88,1,2,504,0,0,1,0,0,0,0,0,0,54,6,2010,0,4,7.374863572706407,0,0,0,1
814,0,9750,0,0,0,0,0,11,0,0,0,1,6,6,1958,1958,0,0,1,1,0,243.0,1,0,1,1,0,0,3,608,0,0,834,1442,0,1,0,0,1442,0,0,1442,0,0,1,1,4,1,1,7,0,0,0,0,18,0,1,301,0,0,0,0,0,275,0,0,0,500,4,2007,2,0,7.802011915628491,0,0,275,1
815,0,8248,0,0,0,0,0,15,0,0,0,2,5,7,1918,1950,0,0,9,8,1,0.0,1,0,2,1,0,0,2,0,0,0,686,686,1,1,0,0,686,564,0,1250,0,1,1,1,3,1,3,7,0,0,0,1,63,1,1,280,0,0,2,207,0,96,0,0,0,0,7,2006,0,0,7.678522836087503,1,0,96,1
816,0,12137,0,2,0,3,0,0,0,0,0,1,7,5,1998,1998,0,0,0,0,0,442.0,1,0,0,0,0,0,2,0,0,0,1649,1649,0,0,0,0,1661,0,0,1661,0,0,2,0,3,1,0,6,0,0,0,0,3,0,2,598,0,0,0,0,34,0,0,0,0,0,5,2010,0,0,7.940066055195462,0,0,34,2
817,0,11425,0,1,0,2,0,11,0,0,0,1,5,6,1954,1954,0,0,4,7,1,0.0,1,0,1,1,0,0,4,486,0,0,522,1008,0,1,0,0,1008,0,0,1008,0,0,1,0,2,1,1,4,0,1,2,0,29,0,1,275,0,0,0,0,0,120,0,0,0,0,7,2006,0,0,7.745521143162305,0,0,120,1
818,0,13265,0,1,0,3,0,4,0,0,0,1,8,5,2002,2002,1,0,6,6,0,148.0,0,0,0,0,0,0,0,1218,0,0,350,1568,0,0,0,0,1689,0,0,1689,1,0,2,0,3,1,0,7,0,2,2,0,20,0,3,857,0,0,0,150,59,0,0,0,0,0,7,2008,0,0,8.01133815685215,0,0,59,1
819,0,8816,0,0,0,0,0,19,0,0,0,5,6,7,1971,1971,0,0,3,3,0,80.0,1,0,1,1,0,3,0,504,0,0,506,1010,0,1,0,0,1052,0,0,1052,1,0,1,0,3,1,1,6,0,0,0,0,59,1,2,440,0,0,0,0,0,0,0,0,0,0,6,2010,0,0,7.794671785234901,0,0,0,2
820,0,6371,0,1,0,0,0,10,0,0,3,1,7,5,2009,2010,0,0,0,0,2,128.0,0,0,0,0,0,2,0,733,0,0,625,1358,0,0,0,0,1358,0,0,1358,1,0,2,0,2,1,0,6,0,1,2,0,82,0,2,484,0,0,0,192,35,0,0,0,0,0,6,2010,1,2,7.93852204451094,1,1,35,3
821,0,7226,0,1,0,3,0,0,0,0,0,0,7,5,2003,2003,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,798,798,0,0,0,0,798,842,0,1640,0,0,2,1,3,1,0,6,0,0,0,0,0,0,2,595,0,0,0,0,45,0,0,0,0,0,6,2008,0,0,7.860053809732277,0,0,45,2
822,1,6000,0,0,1,0,1,7,0,0,1,1,4,4,1953,1953,0,0,1,1,1,0.0,3,0,1,4,0,0,2,0,0,0,936,936,0,2,1,0,936,0,0,936,0,0,1,0,2,1,1,4,3,0,0,1,48,1,2,576,0,0,0,0,32,112,0,0,0,0,2,2009,0,0,7.588193995164065,0,0,144,1
823,0,12394,0,1,0,2,0,17,0,0,0,0,7,5,2003,2003,0,0,0,0,1,0.0,0,0,0,0,0,1,2,0,0,0,847,847,0,0,0,0,847,886,0,1733,0,0,2,1,3,1,0,7,0,1,2,2,0,2,2,433,0,0,0,100,48,0,0,0,0,0,10,2007,0,5,7.94023720086269,0,0,48,2
824,0,9900,0,0,0,0,0,23,0,0,0,2,6,7,1940,1950,0,0,0,0,1,0.0,1,0,2,1,0,0,2,0,0,0,778,778,0,2,0,0,944,545,0,1489,0,0,2,0,3,1,1,7,0,1,2,1,73,1,1,240,0,0,0,335,0,0,0,0,0,0,7,2009,0,0,7.752750767066374,1,0,0,1
825,3,11216,0,0,0,0,0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,1,0,2,0,0,0,1489,1489,0,0,0,0,1489,0,0,1489,0,0,2,0,3,1,0,7,0,1,2,0,13,0,2,776,0,0,0,0,140,0,0,0,0,0,6,2006,1,2,7.953009918711528,0,0,140,2
826,0,14803,0,0,0,0,0,10,2,4,0,1,10,5,2007,2008,1,0,6,6,0,816.0,2,0,0,2,0,3,0,1636,0,0,442,2078,0,0,0,0,2084,0,0,2084,1,0,2,0,2,1,2,7,0,1,2,0,22,2,3,1220,0,0,0,188,45,0,0,0,0,0,6,2008,1,2,8.142786748814142,1,0,45,3
827,1,6130,0,0,0,0,0,8,0,0,0,3,5,6,1924,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,1,784,0,0,0,784,0,1,0,0,784,0,0,784,1,0,1,0,2,1,0,5,0,0,0,4,31,3,0,0,3,2,0,0,0,116,0,0,0,0,5,2008,0,0,7.655101178287093,1,0,116,1
828,0,8529,0,1,0,0,0,12,0,0,0,1,7,5,2001,2001,0,0,0,0,1,0.0,0,0,0,0,0,0,0,20,0,0,1434,1454,0,0,0,0,1434,0,0,1434,0,0,2,0,3,1,0,6,0,1,1,0,2,0,2,527,0,0,0,290,39,0,0,0,0,0,4,2009,0,0,7.872658381308268,0,0,39,2
829,0,28698,0,2,2,3,2,19,0,0,0,0,5,5,1967,1967,4,5,7,4,1,0.0,1,0,0,1,1,1,6,249,3,764,0,1013,0,2,0,0,1160,966,0,2126,0,1,2,1,3,1,1,7,3,0,0,0,17,2,2,538,0,0,0,486,0,0,0,225,0,0,6,2009,0,1,7.864304194536733,0,0,225,2
830,3,2544,0,0,0,0,0,5,0,0,4,0,7,5,2005,2005,0,0,1,1,1,0.0,0,0,0,0,0,0,2,0,0,0,600,600,0,0,0,0,520,623,80,1223,0,0,2,1,2,1,0,4,0,0,0,1,11,0,2,480,0,0,0,0,166,0,0,0,0,0,7,2006,0,0,7.774710901073997,0,1,166,2
831,0,11900,0,1,0,2,0,11,0,0,0,1,6,5,1957,1957,0,0,3,3,0,387.0,1,0,1,1,0,0,3,1040,0,0,352,1392,0,2,0,2,1392,0,0,1392,1,0,1,1,3,1,1,6,0,2,2,0,24,0,2,458,0,0,0,0,0,0,0,192,0,0,6,2008,0,0,7.821768442382675,0,0,192,1
832,3,3180,0,0,0,0,0,5,0,0,3,0,7,5,2005,2005,0,0,1,1,1,0.0,1,0,0,0,0,0,2,0,0,0,600,600,0,0,0,0,520,600,80,1200,0,0,2,1,2,1,0,4,0,0,0,1,11,0,2,480,0,0,0,0,166,0,0,0,0,0,6,2006,0,0,7.784300949313738,0,1,166,2
833,0,9548,0,1,0,3,0,0,0,0,0,0,7,6,2003,2003,0,0,0,0,0,223.0,0,0,0,0,0,0,0,483,0,0,458,941,0,0,0,0,941,888,0,1829,1,0,2,1,3,1,0,7,0,1,1,0,0,0,2,613,0,0,0,192,39,0,0,0,0,0,1,2010,0,0,7.960200749989643,0,0,39,2
834,0,10004,0,0,0,0,0,11,0,0,0,1,6,6,1964,1964,0,0,3,4,0,180.0,1,0,1,1,0,0,3,196,1,345,975,1516,0,2,0,0,1516,0,0,1516,0,0,1,1,3,1,1,6,0,0,0,0,38,0,2,472,0,0,0,0,0,0,0,152,0,0,2,2009,0,0,7.824135235831301,0,0,152,1
835,0,7875,0,0,0,0,0,11,0,0,0,1,5,6,1961,1961,0,0,0,0,0,136.0,1,0,1,1,0,0,3,572,0,0,572,1144,0,1,0,0,1144,0,0,1144,1,0,1,0,3,1,1,6,0,0,0,0,51,1,2,456,0,0,0,0,0,0,0,0,0,0,9,2008,0,0,7.754037265957562,0,0,0,1
836,0,9600,0,0,0,0,0,9,0,0,0,1,4,7,1950,1995,0,0,0,3,1,0.0,1,0,1,0,0,0,4,442,0,0,625,1067,0,2,0,0,1067,0,0,1067,0,0,2,0,2,1,0,4,3,0,0,0,72,1,2,436,0,0,0,290,0,0,0,0,0,0,2,2010,0,0,7.718264636704151,1,0,0,1
837,1,8100,0,0,0,0,0,7,0,0,0,1,5,6,1948,1973,0,0,0,0,1,0.0,1,0,2,1,0,0,3,338,0,0,1221,1559,0,1,0,0,1559,0,0,1559,1,0,1,0,2,1,1,5,3,0,0,1,47,1,2,812,0,0,0,0,116,230,0,0,0,0,6,2007,2,0,7.790816879832618,1,0,346,1
838,1,1680,0,0,0,0,0,22,0,0,4,0,6,5,1973,1973,0,0,3,3,0,158.0,1,0,1,1,0,0,4,330,0,0,153,483,0,2,0,0,483,504,0,987,1,0,1,1,2,1,1,5,0,0,0,1,7,1,1,264,0,0,0,0,0,0,0,0,0,0,11,2008,0,0,7.618027569830114,0,1,0,1
839,0,9525,0,0,0,0,0,0,0,0,0,1,5,6,1995,2006,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,1099,1099,0,0,0,0,1099,0,0,1099,0,0,1,1,3,1,0,6,0,0,0,0,39,1,1,352,0,0,0,278,0,0,0,0,0,0,6,2008,0,0,7.7654190238326,1,0,0,2
840,0,11767,0,0,0,0,0,15,0,0,0,2,5,6,1946,1995,0,0,1,1,1,0.0,1,0,1,1,0,0,4,352,0,0,416,768,0,0,0,0,768,432,0,1200,0,0,1,0,3,1,1,6,0,0,0,1,94,1,1,240,0,0,0,0,0,0,0,0,0,0,5,2008,0,0,7.726038136291931,1,0,0,1
841,4,12155,0,1,0,0,0,23,0,0,0,0,6,8,1925,1950,0,0,2,5,1,0.0,1,0,2,1,0,0,4,156,0,0,516,672,0,2,1,0,810,672,0,1482,0,0,2,0,4,1,3,7,0,0,0,1,91,1,1,400,0,0,2,0,0,254,0,0,0,0,3,2008,0,0,7.754179935083592,1,0,254,1
842,1,10440,0,0,0,0,0,7,0,0,0,0,5,8,1904,2002,0,0,1,1,1,0.0,1,0,0,1,0,0,2,0,0,0,650,650,0,1,0,0,958,581,0,1539,0,0,2,0,3,1,0,8,0,1,5,1,32,1,2,686,2,0,2,70,78,68,0,0,0,0,6,2008,0,0,7.801008159315251,1,0,146,1
843,0,9020,0,0,0,0,0,11,0,0,0,5,6,7,1966,1966,0,0,3,3,0,183.0,1,0,1,1,0,1,3,312,3,539,276,1127,0,2,0,0,1165,0,0,1165,1,0,1,1,3,1,1,6,0,0,0,0,26,0,2,490,2,3,0,0,129,0,0,0,0,0,5,2008,0,0,7.842312578773777,0,0,129,1
844,0,8000,0,0,0,2,0,11,3,0,2,1,5,4,1961,1961,0,0,4,7,1,0.0,1,0,1,1,0,0,2,0,0,0,1800,1800,0,0,1,0,1800,0,0,1800,0,0,2,0,6,2,1,10,0,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,7,2007,0,0,7.757021844718299,0,0,0,1
845,1,12665,0,1,0,0,0,7,3,0,0,2,5,8,1915,1950,0,0,2,5,1,0.0,1,0,2,1,0,2,2,0,0,0,876,876,0,1,0,0,876,540,0,1416,0,0,1,1,4,1,1,7,0,1,2,1,74,1,3,720,0,0,0,418,0,194,0,0,0,0,6,2008,0,0,7.791848810130179,1,0,194,1
846,0,16647,0,1,0,3,0,9,4,0,0,4,5,5,1975,1981,0,0,3,3,1,0.0,1,0,1,0,0,1,1,1390,0,0,0,1390,0,2,0,0,1701,0,0,1701,1,0,2,0,3,1,1,6,3,2,1,5,58,2,2,611,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,7.833452057578793,1,0,0,1
847,0,9317,0,0,0,0,0,12,0,0,0,0,7,5,1993,1993,0,0,3,3,0,137.0,0,0,0,0,0,0,1,513,0,0,227,740,0,0,0,0,1006,769,0,1775,1,0,2,1,3,1,0,7,0,1,1,0,5,1,2,425,0,0,0,234,72,192,0,0,0,0,7,2009,0,0,7.919091971058295,0,0,264,2
848,0,15523,0,1,0,3,0,0,0,0,0,1,5,6,1972,1972,0,0,3,4,1,0.0,1,0,1,1,0,3,4,460,0,0,404,864,0,0,0,0,864,0,0,864,1,0,1,0,3,1,1,5,0,1,3,0,68,1,1,338,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,7.735157236972686,0,0,0,2
849,0,45600,0,2,1,0,0,19,0,0,0,2,6,8,1908,1997,0,0,2,5,1,0.0,1,0,2,1,0,0,2,0,0,0,907,907,0,2,0,0,1307,1051,0,2358,0,0,3,0,5,1,1,10,0,1,2,1,95,1,2,360,1,0,0,486,40,0,0,175,0,0,9,2008,0,0,7.965021600069904,1,0,215,2
850,0,9600,0,0,0,1,0,1,1,0,0,5,6,7,1976,1994,1,0,7,4,0,360.0,0,1,1,1,0,0,2,0,0,0,528,528,0,0,0,0,1094,761,0,1855,0,0,2,1,3,1,1,7,0,1,1,0,1,0,2,512,0,0,0,113,100,0,0,0,0,0,8,2007,0,0,7.868505355912662,1,0,100,2
851,1,4435,0,0,0,0,0,0,0,0,3,1,6,5,2003,2003,0,0,0,0,0,170.0,0,0,0,0,0,3,0,659,0,0,189,848,0,0,0,0,848,0,0,848,1,0,1,0,1,1,0,3,0,0,0,0,0,2,2,420,0,0,0,140,0,0,0,0,0,0,11,2007,0,0,7.729102713983317,0,1,0,2
852,0,3196,0,0,0,0,0,21,0,0,3,1,8,5,2003,2003,0,0,0,0,0,40.0,0,0,0,0,0,1,2,0,0,0,1273,1273,0,0,0,0,1456,0,0,1456,0,0,2,0,2,1,0,7,0,1,1,0,0,2,2,400,0,0,0,143,20,0,0,0,0,0,5,2006,0,0,7.922703992252224,0,1,20,2
853,0,7128,0,0,0,0,0,2,0,0,0,6,7,5,1941,1950,0,0,1,1,1,0.0,1,1,1,1,0,0,3,364,0,0,554,918,0,1,0,0,918,728,0,1646,0,0,2,0,4,1,1,7,0,2,2,1,81,1,1,240,0,0,0,0,0,0,0,126,0,0,8,2007,0,0,7.81698842407024,1,0,126,2
854,0,12095,0,1,0,2,0,11,0,0,0,5,6,6,1964,1964,0,0,1,3,0,115.0,1,1,1,1,0,1,3,564,0,0,563,1127,0,2,0,0,1445,0,0,1445,0,0,1,1,3,1,1,7,0,1,3,0,38,0,2,645,0,0,0,180,0,0,0,0,0,0,8,2009,0,0,7.802262426647062,0,0,0,1
855,0,17920,0,0,0,0,0,9,0,0,0,1,5,4,1955,1974,1,0,2,4,1,0.0,1,0,1,1,0,2,1,306,4,1085,372,1763,0,2,0,0,1779,0,0,1779,1,0,1,1,3,1,1,6,0,1,2,0,63,1,2,454,0,0,0,0,418,0,0,312,0,0,7,2006,0,1,7.8311450364685955,1,0,730,1
856,0,6897,0,1,0,2,0,9,0,0,0,1,5,8,1962,2010,0,0,3,3,1,0.0,1,1,1,1,0,0,1,659,0,0,381,1040,0,0,0,0,1040,0,0,1040,1,0,1,1,3,1,1,6,0,0,0,1,12,1,1,260,0,0,0,0,104,0,0,0,0,0,4,2010,0,0,7.7151093208477395,1,0,104,1
857,0,10970,0,1,2,0,1,0,0,0,0,5,6,6,1978,1978,0,0,7,3,1,0.0,1,0,1,0,1,1,0,505,5,435,0,940,0,2,0,0,1026,0,0,1026,1,0,1,0,3,1,1,5,0,0,0,1,37,1,2,576,0,1,0,0,0,34,0,0,0,0,10,2008,0,0,7.773629790839197,0,0,34,2
858,0,8125,0,0,0,0,0,17,0,0,0,0,6,5,1994,1995,0,0,3,3,1,0.0,1,0,0,0,0,0,2,0,0,0,702,702,0,1,0,0,702,779,0,1481,0,0,2,1,3,1,1,6,0,1,1,0,75,2,2,343,0,0,0,0,36,0,0,0,0,0,3,2009,0,0,7.840286871186119,1,0,36,2
859,0,10400,0,0,0,0,0,6,0,0,0,1,7,5,1976,1976,0,0,3,3,0,189.0,1,0,1,0,0,0,2,0,0,0,1090,1090,0,2,0,0,1370,0,0,1370,0,0,2,0,3,1,1,6,0,1,1,0,1,0,2,479,0,0,0,0,0,0,0,0,0,0,6,2009,0,5,7.786921171163783,0,0,0,2
860,0,11029,0,1,0,2,0,6,7,0,0,0,6,7,1968,1984,0,0,3,3,0,220.0,1,0,1,1,0,2,4,619,0,0,435,1054,0,2,0,0,1512,1142,0,2654,1,0,2,1,4,1,0,9,0,1,2,0,21,1,2,619,0,0,0,0,65,0,0,222,0,0,8,2006,0,0,7.98063441644744,1,0,287,2
861,0,7642,0,0,0,2,0,2,0,0,0,2,7,8,1918,1998,0,0,2,5,1,0.0,0,0,2,1,0,0,2,0,0,0,912,912,0,1,0,0,912,514,0,1426,0,0,1,1,3,1,0,7,0,1,2,1,80,1,1,216,0,0,0,0,240,0,0,0,0,0,6,2007,0,0,7.874614511135278,1,0,240,2
862,0,11625,0,0,0,0,0,9,0,0,1,1,5,4,1965,1965,1,0,7,3,1,0.0,1,0,0,1,0,2,4,841,0,0,198,1039,0,0,0,0,1039,0,0,1039,1,0,1,1,3,1,1,6,0,0,0,0,10,1,2,504,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,7.729102713983317,0,0,0,1
863,0,9672,0,0,0,2,0,12,0,0,0,1,6,5,1984,1985,1,0,3,4,1,0.0,1,0,0,0,0,0,0,338,0,0,702,1040,0,2,0,0,1097,0,0,1097,0,0,2,0,3,1,1,6,0,0,0,0,64,1,2,480,0,0,0,0,0,0,0,0,0,0,5,2010,0,0,7.786921171163783,1,0,0,2
864,0,7931,0,0,0,0,0,11,0,0,0,1,5,5,1959,1959,1,0,4,4,1,0.0,1,0,1,1,0,0,4,1148,0,0,0,1148,0,2,0,0,1148,0,0,1148,1,0,1,0,3,1,1,6,0,0,0,0,27,1,1,672,0,0,0,0,0,0,0,0,0,0,7,2009,0,0,7.732142284040254,0,0,0,1
865,3,8640,0,0,0,0,0,5,0,0,0,1,7,5,2007,2008,0,0,0,0,1,0.0,0,0,0,2,0,0,2,0,0,0,1372,1372,0,0,0,0,1372,0,0,1372,0,0,2,0,3,1,0,6,0,0,0,0,23,2,2,529,0,0,0,0,140,0,0,0,0,0,5,2008,1,2,7.981519218193867,1,0,140,2
866,0,8750,0,1,0,0,0,11,0,0,0,1,5,6,1970,1970,0,0,1,1,0,76.0,1,0,1,1,0,0,4,828,0,0,174,1002,0,2,0,0,1002,0,0,1002,1,0,1,0,3,1,1,5,0,0,0,1,7,1,2,902,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,7.777667732031883,0,0,0,1
867,0,10656,0,1,3,0,0,16,0,0,0,1,8,5,2006,2007,0,0,0,0,2,274.0,0,0,0,0,0,3,2,0,0,0,1638,1638,0,0,0,0,1646,0,0,1646,0,0,2,0,3,1,0,6,0,1,2,0,22,0,3,870,0,0,0,192,80,0,0,0,0,0,11,2007,1,2,7.9789502527295335,1,0,80,2
868,0,6970,0,0,0,2,0,9,1,0,0,1,4,5,1961,1961,0,0,0,0,1,0.0,1,0,1,1,0,0,1,932,0,0,108,1040,0,2,0,0,1120,0,0,1120,1,0,1,1,3,1,3,5,0,0,0,0,51,0,2,544,0,0,0,168,0,0,0,0,0,400,5,2007,0,0,7.721393503370862,0,0,0,1
869,0,14762,0,2,0,2,0,17,1,0,0,0,5,6,1948,1950,0,0,7,4,1,0.0,1,0,4,3,2,4,5,0,2,0,0,0,0,1,0,0,1547,720,53,2320,0,0,2,0,2,1,1,7,0,1,1,0,54,1,2,672,0,0,2,120,144,0,0,0,0,0,5,2006,0,0,7.828823346955638,1,0,144,2
